"Status type","Status note","Key","Scientific or Common Name","Date","Location","Grid Reference","Abundance","Sex/Stage","Record Type","Observer","Determiner","Comments","Determination Type","Determination Comment"
"Gridref","[Gridref: ""SJ78""]",1968,"Calopteryx splendens","2019-07-07","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12691996""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",1969,"Coenagrion puella","2019-07-07","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12691995""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",1970,"Anax imperator","2019-07-07","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12691994""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",1971,"Ischnura elegans","2019-07-07","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12691993""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",1972,"Enallagma cyathigerum","2019-07-07","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12691992""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",1973,"Orthetrum cancellatum","2019-07-07","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12691991""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",1974,"Aeshna grandis","2019-07-07","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12691990""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",1984,"Libellula depressa","2019-06-27","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12691126""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",1985,"Ischnura elegans","2019-06-27","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12691125""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",1986,"Anax imperator","2019-06-27","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12691124""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",1987,"Calopteryx splendens","2019-06-27","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12691123""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",1988,"Enallagma cyathigerum","2019-06-27","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12691122""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",1989,"Coenagrion puella","2019-06-27","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12691121""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",1992,"Libellula quadrimaculata","2019-06-22","Dunham Massey NT","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12690843""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",1993,"Ischnura elegans","2019-06-22","Dunham Massey NT","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12690842""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",1994,"Coenagrion puella","2019-06-22","Dunham Massey NT","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12690841""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",1995,"Pyrrhosoma nymphula","2019-06-22","Dunham Massey NT","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12690840""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",1996,"Calopteryx splendens","2019-06-22","Dunham Massey NT","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12690839""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",1999,"Ischnura elegans","2019-06-20","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12690723""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2000,"Enallagma cyathigerum","2019-06-20","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12690722""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2001,"Coenagrion puella","2019-06-20","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12690721""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2002,"Pyrrhosoma nymphula","2019-06-20","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12690720""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2003,"Orthetrum cancellatum","2019-06-20","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12690719""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ67""]",2006,"Ischnura elegans","2019-06-19","Marbury (SJ67 N)","SJ67","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12690682""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ67 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2009,"Enallagma cyathigerum","2019-06-16","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12690577""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2010,"Pyrrhosoma nymphula","2019-06-16","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12690576""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2011,"Ischnura elegans","2019-06-16","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12690575""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2012,"Coenagrion puella","2019-06-16","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12690574""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2019,"Coenagrion puella","2019-06-05","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12690059""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2020,"Enallagma cyathigerum","2019-06-05","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12690058""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2021,"Ischnura elegans","2019-06-05","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12690057""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2025,"Pyrrhosoma nymphula","2019-05-28","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12689745""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2026,"Ischnura elegans","2019-05-28","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12689744""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2027,"Coenagrion puella","2019-05-28","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12689743""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2028,"Calopteryx splendens","2019-05-28","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12689742""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2029,"Enallagma cyathigerum","2019-05-28","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12689741""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2045,"Aeshna mixta","2018-10-18","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12688232""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2046,"Sympetrum striolatum","2018-10-18","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12688231""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2049,"Aeshna mixta","2018-10-04","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12687901""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2050,"Sympetrum striolatum","2018-10-04","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12687900""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2057,"Aeshna mixta","2018-09-24","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12687642""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2058,"Sympetrum striolatum","2018-09-24","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12687641""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2060,"Aeshna mixta","2018-09-17","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12687503""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2061,"Sympetrum striolatum","2018-09-17","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12687502""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2062,"Enallagma cyathigerum","2018-09-17","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12687501""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2067,"Aeshna mixta","2018-09-13","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12687372""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2068,"Sympetrum striolatum","2018-09-13","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12687371""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2069,"Enallagma cyathigerum","2018-09-13","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12687370""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2070,"Aeshna mixta","2018-09-09","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12687281""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2071,"Sympetrum striolatum","2018-09-09","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12687280""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2072,"Aeshna mixta","2018-09-05","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12687187""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2073,"Sympetrum striolatum","2018-09-05","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12687186""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2074,"Enallagma cyathigerum","2018-09-05","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12687185""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2084,"Aeshna cyanea","2018-08-30","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12686904""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2085,"Aeshna mixta","2018-08-30","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12686903""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2086,"Sympetrum striolatum","2018-08-30","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12686902""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2087,"Enallagma cyathigerum","2018-08-30","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12686901""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2088,"Aeshna grandis","2018-08-30","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12686900""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2089,"Ischnura elegans","2018-08-30","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12686899""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2102,"Aeshna cyanea","2018-08-20","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12686388""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2103,"Aeshna mixta","2018-08-20","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12686387""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2104,"Sympetrum striolatum","2018-08-20","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12686386""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2105,"Enallagma cyathigerum","2018-08-20","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12686385""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2106,"Aeshna grandis","2018-08-20","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12686384""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2114,"Aeshna cyanea","2018-08-14","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12686057""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
"Gridref","[Gridref: ""SJ78""]",2115,"Enallagma cyathigerum","2018-08-14","Rostherne Mere NNR","SJ78","","","Sighting","Sheelagh Halsey","","[iRecord Key: ""iBRC12686056""] [Source: ""iRecord | DRN dragonfly imports""] [Comment: ""Original map ref / precision: SJ78 / 10000""] [Verifier: ""Meredith, Chris""] [Verified on: ""31/01/2020""] ","Considered correct","Verified by Meredith, Chris 31/01/2020"
