"Status type","Status note","Key","ID","RecordKey","External key","Source","Rank","Taxon","Common name","Taxon group","Kingdom","Order","Family","TaxonVersionKey","Site name","Original map ref","Latitude","Longitude","Projection (input)","Precision","Output map ref","Projection (output)","Biotope","VC number","Vice County","Date interpreted","Date from","Date to","Date type","Sample method","Recorder","Determiner","Recorder certainty","Sex","Stage","Count of sex or stage","Zero abundance","Comment","Sample comment","Images","Input on date","Last edited on date","Verification status 1","Verification status 2","Query","Verifier","Verified on","Licence","Automated checks"
"Gridref","[Gridref: ""SJ78""]",1906,"12693873","iBRC12693873","OBS271815072","iRecord | DRN dragonfly imports","Species","Calopteryx splendens","Banded Demoiselle","insect - dragonfly (Odonata)","Animalia","Odonata","Calopterygidae","NBNSYS0000005617","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","29/07/2019","2019-07-29","2019-07-29","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:13","31/01/2020 19:56","Accepted","Considered correct","","Meredith, Chris","31/01/2020 19:56","","Failed checks"
"Gridref","[Gridref: ""SJ78""]",1907,"12693872","iBRC12693872","OBS271815071","iRecord | DRN dragonfly imports","Species","Orthetrum cancellatum","Black-tailed Skimmer","insect - dragonfly (Odonata)","Animalia","Odonata","Libellulidae","NBNSYS0000005641","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","29/07/2019","2019-07-29","2019-07-29","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:13","31/01/2020 20:17","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:17","","Failed checks"
"Gridref","[Gridref: ""SJ78""]",1908,"12693871","iBRC12693871","OBS271815070","iRecord | DRN dragonfly imports","Species","Aeshna grandis","Brown Hawker","insect - dragonfly (Odonata)","Animalia","Odonata","Aeshnidae","NBNSYS0000005625","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","29/07/2019","2019-07-29","2019-07-29","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:13","31/01/2020 20:03","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:03","","Passed checks"
"Gridref","[Gridref: ""SJ78""]",1909,"12693870","iBRC12693870","OBS271815069","iRecord | DRN dragonfly imports","Species","Aeshna cyanea","Southern Hawker","insect - dragonfly (Odonata)","Animalia","Odonata","Aeshnidae","NBNSYS0000005626","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","29/07/2019","2019-07-29","2019-07-29","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:13","31/01/2020 20:09","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:09","","Passed checks"
"Gridref","[Gridref: ""SJ78""]",1922,"12693455","iBRC12693455","OBS271678070","iRecord | DRN dragonfly imports","Species","Aeshna grandis","Brown Hawker","insect - dragonfly (Odonata)","Animalia","Odonata","Aeshnidae","NBNSYS0000005625","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","24/07/2019","2019-07-24","2019-07-24","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:12","31/01/2020 19:49","Accepted","Considered correct","","Meredith, Chris","31/01/2020 19:49","","Passed checks"
"Gridref","[Gridref: ""SJ78""]",1923,"12693454","iBRC12693454","OBS271678069","iRecord | DRN dragonfly imports","Species","Enallagma cyathigerum","Common Blue Damselfly","insect - dragonfly (Odonata)","Animalia","Odonata","Coenagrionidae","NBNSYS0000005602","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","24/07/2019","2019-07-24","2019-07-24","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:12","31/01/2020 20:15","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:15","","Failed checks"
"Gridref","[Gridref: ""SJ78""]",1926,"12693347","iBRC12693347","OBS271658744","iRecord | DRN dragonfly imports","Species","Enallagma cyathigerum","Common Blue Damselfly","insect - dragonfly (Odonata)","Animalia","Odonata","Coenagrionidae","NBNSYS0000005602","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","23/07/2019","2019-07-23","2019-07-23","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:12","31/01/2020 20:15","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:15","","Failed checks"
"Gridref","[Gridref: ""SJ78""]",1927,"12693346","iBRC12693346","OBS271658743","iRecord | DRN dragonfly imports","Species","Aeshna cyanea","Southern Hawker","insect - dragonfly (Odonata)","Animalia","Odonata","Aeshnidae","NBNSYS0000005626","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","23/07/2019","2019-07-23","2019-07-23","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:12","31/01/2020 19:49","Accepted","Considered correct","","Meredith, Chris","31/01/2020 19:49","","Passed checks"
"Gridref","[Gridref: ""SJ78""]",1928,"12693345","iBRC12693345","OBS271658742","iRecord | DRN dragonfly imports","Species","Orthetrum cancellatum","Black-tailed Skimmer","insect - dragonfly (Odonata)","Animalia","Odonata","Libellulidae","NBNSYS0000005641","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","23/07/2019","2019-07-23","2019-07-23","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:12","31/01/2020 20:17","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:17","","Failed checks"
"Gridref","[Gridref: ""SJ78""]",1929,"12693344","iBRC12693344","OBS271658741","iRecord | DRN dragonfly imports","Species","Coenagrion puella","Azure Damselfly","insect - dragonfly (Odonata)","Animalia","Odonata","Coenagrionidae","NBNSYS0000005606","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","23/07/2019","2019-07-23","2019-07-23","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:12","31/01/2020 20:13","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:13","","Failed checks"
"Gridref","[Gridref: ""SJ78""]",1930,"12693343","iBRC12693343","OBS271658740","iRecord | DRN dragonfly imports","Species","Sympetrum sanguineum","Ruddy Darter","insect - dragonfly (Odonata)","Animalia","Odonata","Libellulidae","NBNSYS0000005650","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","23/07/2019","2019-07-23","2019-07-23","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:12","31/01/2020 20:18","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:18","","Failed checks"
"Gridref","[Gridref: ""SJ78""]",1931,"12693342","iBRC12693342","OBS271658739","iRecord | DRN dragonfly imports","Species","Anax imperator","Emperor Dragonfly","insect - dragonfly (Odonata)","Animalia","Odonata","Aeshnidae","NBNSYS0000005630","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","23/07/2019","2019-07-23","2019-07-23","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:12","31/01/2020 20:07","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:07","","Passed checks"
"Gridref","[Gridref: ""SJ78""]",1932,"12693341","iBRC12693341","OBS271658738","iRecord | DRN dragonfly imports","Species","Ischnura elegans","Blue-tailed Damselfly","insect - dragonfly (Odonata)","Animalia","Odonata","Coenagrionidae","NHMSYS0000344179","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","23/07/2019","2019-07-23","2019-07-23","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:12","31/01/2020 20:04","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:04","","Passed checks"
"Gridref","[Gridref: ""SJ78""]",1933,"12693340","iBRC12693340","OBS271658737","iRecord | DRN dragonfly imports","Species","Aeshna grandis","Brown Hawker","insect - dragonfly (Odonata)","Animalia","Odonata","Aeshnidae","NBNSYS0000005625","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","23/07/2019","2019-07-23","2019-07-23","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:12","31/01/2020 20:03","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:03","","Passed checks"
"Gridref","[Gridref: ""SJ78""]",1935,"12693102","iBRC12693102","OBS271596313","iRecord | DRN dragonfly imports","Species","Aeshna grandis","Brown Hawker","insect - dragonfly (Odonata)","Animalia","Odonata","Aeshnidae","NBNSYS0000005625","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","21/07/2019","2019-07-21","2019-07-21","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:11","31/01/2020 20:03","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:03","","Passed checks"
"Gridref","[Gridref: ""SD20""]",1938,"12692948","iBRC12692948","OBS271515815","iRecord | DRN dragonfly imports","Species","Anax imperator","Emperor Dragonfly","insect - dragonfly (Odonata)","Animalia","Odonata","Aeshnidae","NBNSYS0000005630","Alt Estuary at Hightown","SD20","53.5362887668953","-3.13309175137817","OSGB","10000","SD20","OSGB","","58 | 59","Cheshire | South Lancashire","15/07/2019","2019-07-15","2019-07-15","D","Field Observation","Steven Cross","","","","","","false","Original map ref / precision: SD20 / 10000","","","28/01/2020 21:11","29/01/2020 22:07","Accepted","Correct","","White, Steve","29/01/2020 22:07","","Passed checks"
"Gridref","[Gridref: ""SJ78""]",1951,"12692608","iBRC12692608","OBS271432008","iRecord | DRN dragonfly imports","Species","Orthetrum cancellatum","Black-tailed Skimmer","insect - dragonfly (Odonata)","Animalia","Odonata","Libellulidae","NBNSYS0000005641","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","15/07/2019","2019-07-15","2019-07-15","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:10","31/01/2020 20:17","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:17","","Failed checks"
"Gridref","[Gridref: ""SJ78""]",1952,"12692607","iBRC12692607","OBS271432007","iRecord | DRN dragonfly imports","Species","Enallagma cyathigerum","Common Blue Damselfly","insect - dragonfly (Odonata)","Animalia","Odonata","Coenagrionidae","NBNSYS0000005602","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","15/07/2019","2019-07-15","2019-07-15","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:10","31/01/2020 20:15","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:15","","Failed checks"
"Gridref","[Gridref: ""SJ78""]",1953,"12692606","iBRC12692606","OBS271432006","iRecord | DRN dragonfly imports","Species","Ischnura elegans","Blue-tailed Damselfly","insect - dragonfly (Odonata)","Animalia","Odonata","Coenagrionidae","NHMSYS0000344179","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","15/07/2019","2019-07-15","2019-07-15","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:10","31/01/2020 20:04","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:04","","Passed checks"
"Gridref","[Gridref: ""SJ78""]",1954,"12692605","iBRC12692605","OBS271432005","iRecord | DRN dragonfly imports","Species","Calopteryx splendens","Banded Demoiselle","insect - dragonfly (Odonata)","Animalia","Odonata","Calopterygidae","NBNSYS0000005617","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","15/07/2019","2019-07-15","2019-07-15","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:10","31/01/2020 19:57","Accepted","Considered correct","","Meredith, Chris","31/01/2020 19:57","","Failed checks"
"Gridref","[Gridref: ""SJ78""]",1955,"12692604","iBRC12692604","OBS271432004","iRecord | DRN dragonfly imports","Species","Aeshna grandis","Brown Hawker","insect - dragonfly (Odonata)","Animalia","Odonata","Aeshnidae","NBNSYS0000005625","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","15/07/2019","2019-07-15","2019-07-15","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:10","31/01/2020 20:03","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:03","","Passed checks"
"Gridref","[Gridref: ""SJ78""]",1956,"12692603","iBRC12692603","OBS271432003","iRecord | DRN dragonfly imports","Species","Anax imperator","Emperor Dragonfly","insect - dragonfly (Odonata)","Animalia","Odonata","Aeshnidae","NBNSYS0000005630","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","15/07/2019","2019-07-15","2019-07-15","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:10","31/01/2020 20:07","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:07","","Passed checks"
"Gridref","[Gridref: ""SJ47""]",1963,"12692001","iBRC12692001","OBS271209342","iRecord | DRN dragonfly imports","Species","Coenagrion puella","Azure Damselfly","insect - dragonfly (Odonata)","Animalia","Odonata","Coenagrionidae","NBNSYS0000005606","Frodsham Marsh","SJ47","53.2691393752786","-2.82612575279191","OSGB","10000","SJ47","OSGB","","58","Cheshire","07/07/2019","2019-07-07","2019-07-07","D","Field Observation","Alyn Chambers","","","","","","false","Original map ref / precision: SJ47 / (unspecified)","","","28/01/2020 21:09","31/01/2020 20:13","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:13","","Failed checks"
"Gridref","[Gridref: ""SJ47""]",1964,"12692000","iBRC12692000","OBS271209341","iRecord | DRN dragonfly imports","Species","Sympetrum striolatum","Common Darter","insect - dragonfly (Odonata)","Animalia","Odonata","Libellulidae","NBNSYS0000005645","Frodsham Marsh","SJ47","53.2691393752786","-2.82612575279191","OSGB","10000","SJ47","OSGB","","58","Cheshire","07/07/2019","2019-07-07","2019-07-07","D","Field Observation","Alyn Chambers","","","","","","false","Original map ref / precision: SJ47 / (unspecified)","","","28/01/2020 21:09","08/02/2021 11:15","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:05","","Passed checks"
"Gridref","[Gridref: ""SJ47""]",1965,"12691999","iBRC12691999","OBS271209340","iRecord | DRN dragonfly imports","Species","Ischnura elegans","Blue-tailed Damselfly","insect - dragonfly (Odonata)","Animalia","Odonata","Coenagrionidae","NHMSYS0000344179","Frodsham Marsh","SJ47","53.2691393752786","-2.82612575279191","OSGB","10000","SJ47","OSGB","","58","Cheshire","07/07/2019","2019-07-07","2019-07-07","D","Field Observation","Alyn Chambers","","","","","","false","Original map ref / precision: SJ47 / (unspecified)","","","28/01/2020 21:09","31/01/2020 20:04","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:04","","Passed checks"
"Gridref","[Gridref: ""SJ47""]",1966,"12691998","iBRC12691998","OBS271209339","iRecord | DRN dragonfly imports","Species","Sympetrum sanguineum","Ruddy Darter","insect - dragonfly (Odonata)","Animalia","Odonata","Libellulidae","NBNSYS0000005650","Frodsham Marsh","SJ47","53.2691393752786","-2.82612575279191","OSGB","10000","SJ47","OSGB","","58","Cheshire","07/07/2019","2019-07-07","2019-07-07","D","Field Observation","Alyn Chambers","","","","","","false","Original map ref / precision: SJ47 / (unspecified)","","","28/01/2020 21:09","31/01/2020 20:18","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:18","","Failed checks"
"Gridref","[Gridref: ""SJ78""]",1967,"12691996","iBRC12691996","OBS271203298","iRecord | DRN dragonfly imports","Species","Calopteryx splendens","Banded Demoiselle","insect - dragonfly (Odonata)","Animalia","Odonata","Calopterygidae","NBNSYS0000005617","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","07/07/2019","2019-07-07","2019-07-07","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:09","31/01/2020 19:57","Accepted","Considered correct","","Meredith, Chris","31/01/2020 19:57","","Failed checks"
"Gridref","[Gridref: ""SJ78""]",1968,"12691995","iBRC12691995","OBS271203297","iRecord | DRN dragonfly imports","Species","Coenagrion puella","Azure Damselfly","insect - dragonfly (Odonata)","Animalia","Odonata","Coenagrionidae","NBNSYS0000005606","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","07/07/2019","2019-07-07","2019-07-07","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:09","31/01/2020 20:13","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:13","","Failed checks"
"Gridref","[Gridref: ""SJ78""]",1969,"12691994","iBRC12691994","OBS271203296","iRecord | DRN dragonfly imports","Species","Anax imperator","Emperor Dragonfly","insect - dragonfly (Odonata)","Animalia","Odonata","Aeshnidae","NBNSYS0000005630","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","07/07/2019","2019-07-07","2019-07-07","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:09","31/01/2020 20:07","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:07","","Passed checks"
"Gridref","[Gridref: ""SJ78""]",1970,"12691993","iBRC12691993","OBS271203295","iRecord | DRN dragonfly imports","Species","Ischnura elegans","Blue-tailed Damselfly","insect - dragonfly (Odonata)","Animalia","Odonata","Coenagrionidae","NHMSYS0000344179","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","07/07/2019","2019-07-07","2019-07-07","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:09","31/01/2020 20:04","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:04","","Passed checks"
"Gridref","[Gridref: ""SJ78""]",1971,"12691992","iBRC12691992","OBS271203294","iRecord | DRN dragonfly imports","Species","Enallagma cyathigerum","Common Blue Damselfly","insect - dragonfly (Odonata)","Animalia","Odonata","Coenagrionidae","NBNSYS0000005602","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","07/07/2019","2019-07-07","2019-07-07","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:09","31/01/2020 20:15","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:15","","Failed checks"
"Gridref","[Gridref: ""SJ78""]",1972,"12691991","iBRC12691991","OBS271203293","iRecord | DRN dragonfly imports","Species","Orthetrum cancellatum","Black-tailed Skimmer","insect - dragonfly (Odonata)","Animalia","Odonata","Libellulidae","NBNSYS0000005641","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","07/07/2019","2019-07-07","2019-07-07","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:09","31/01/2020 20:17","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:17","","Failed checks"
"Gridref","[Gridref: ""SJ78""]",1973,"12691990","iBRC12691990","OBS271203292","iRecord | DRN dragonfly imports","Species","Aeshna grandis","Brown Hawker","insect - dragonfly (Odonata)","Animalia","Odonata","Aeshnidae","NBNSYS0000005625","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","07/07/2019","2019-07-07","2019-07-07","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:09","31/01/2020 20:03","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:03","","Passed checks"
"Gridref","[Gridref: ""SJ78""]",1983,"12691126","iBRC12691126","OBS270897292","iRecord | DRN dragonfly imports","Species","Libellula depressa","Broad-bodied Chaser","insect - dragonfly (Odonata)","Animalia","Odonata","Libellulidae","NBNSYS0000005637","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","27/06/2019","2019-06-27","2019-06-27","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:06","31/01/2020 20:04","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:04","","Passed checks"
"Gridref","[Gridref: ""SJ78""]",1984,"12691125","iBRC12691125","OBS270897291","iRecord | DRN dragonfly imports","Species","Ischnura elegans","Blue-tailed Damselfly","insect - dragonfly (Odonata)","Animalia","Odonata","Coenagrionidae","NHMSYS0000344179","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","27/06/2019","2019-06-27","2019-06-27","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:06","31/01/2020 20:04","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:04","","Passed checks"
"Gridref","[Gridref: ""SJ78""]",1985,"12691124","iBRC12691124","OBS270897290","iRecord | DRN dragonfly imports","Species","Anax imperator","Emperor Dragonfly","insect - dragonfly (Odonata)","Animalia","Odonata","Aeshnidae","NBNSYS0000005630","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","27/06/2019","2019-06-27","2019-06-27","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:06","31/01/2020 20:07","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:07","","Passed checks"
"Gridref","[Gridref: ""SJ78""]",1986,"12691123","iBRC12691123","OBS270897289","iRecord | DRN dragonfly imports","Species","Calopteryx splendens","Banded Demoiselle","insect - dragonfly (Odonata)","Animalia","Odonata","Calopterygidae","NBNSYS0000005617","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","27/06/2019","2019-06-27","2019-06-27","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:06","31/01/2020 20:12","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:12","","Failed checks"
"Gridref","[Gridref: ""SJ78""]",1987,"12691122","iBRC12691122","OBS270897288","iRecord | DRN dragonfly imports","Species","Enallagma cyathigerum","Common Blue Damselfly","insect - dragonfly (Odonata)","Animalia","Odonata","Coenagrionidae","NBNSYS0000005602","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","27/06/2019","2019-06-27","2019-06-27","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:06","31/01/2020 20:15","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:15","","Failed checks"
"Gridref","[Gridref: ""SJ78""]",1988,"12691121","iBRC12691121","OBS270897287","iRecord | DRN dragonfly imports","Species","Coenagrion puella","Azure Damselfly","insect - dragonfly (Odonata)","Animalia","Odonata","Coenagrionidae","NBNSYS0000005606","Rostherne Mere NNR","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","27/06/2019","2019-06-27","2019-06-27","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:06","31/01/2020 20:13","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:13","","Failed checks"
"Gridref","[Gridref: ""SJ78""]",1991,"12690843","iBRC12690843","OBS270732309","iRecord | DRN dragonfly imports","Species","Libellula quadrimaculata","Four-spotted Chaser","insect - dragonfly (Odonata)","Animalia","Odonata","Libellulidae","NBNSYS0000005639","Dunham Massey NT","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","22/06/2019","2019-06-22","2019-06-22","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:06","31/01/2020 20:17","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:17","","Passed checks"
"Gridref","[Gridref: ""SJ78""]",1992,"12690842","iBRC12690842","OBS270732308","iRecord | DRN dragonfly imports","Species","Ischnura elegans","Blue-tailed Damselfly","insect - dragonfly (Odonata)","Animalia","Odonata","Coenagrionidae","NHMSYS0000344179","Dunham Massey NT","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","22/06/2019","2019-06-22","2019-06-22","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:06","31/01/2020 20:04","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:04","","Passed checks"
"Gridref","[Gridref: ""SJ78""]",1993,"12690841","iBRC12690841","OBS270732307","iRecord | DRN dragonfly imports","Species","Coenagrion puella","Azure Damselfly","insect - dragonfly (Odonata)","Animalia","Odonata","Coenagrionidae","NBNSYS0000005606","Dunham Massey NT","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","22/06/2019","2019-06-22","2019-06-22","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:06","31/01/2020 20:13","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:13","","Failed checks"
"Gridref","[Gridref: ""SJ78""]",1994,"12690840","iBRC12690840","OBS270732306","iRecord | DRN dragonfly imports","Species","Pyrrhosoma nymphula","Large Red Damselfly","insect - dragonfly (Odonata)","Animalia","Odonata","Coenagrionidae","NBNSYS0000005599","Dunham Massey NT","SJ78","53.3612931531015","-2.37711688083342","OSGB","10000","SJ78","OSGB","","58","Cheshire","22/06/2019","2019-06-22","2019-06-22","D","Field Observation","Sheelagh Halsey","","","","","","false","Original map ref / precision: SJ78 / 10000","","","28/01/2020 21:06","31/01/2020 20:08","Accepted","Considered correct","","Meredith, Chris","31/01/2020 20:08","","Passed checks"
